lat,lon,age_mid,min_age,max_age,group,genesis_class,Minerals,Mn Ion,mindat ID,Locality containing Mineral
47.42,11.921111111111003,333.5,251.0,416.0,A,Marine hydrogenetic/early diagenetic oxide,Asbolane,Mn^4+,133934,"West Slope (""Am Geyer""), Silberberg, Geyer - Silberberg District, Brixlegg - Rattenberg, Brixlegg - Schwaz Area, Inn Valley, North Tyrol, Tyrol, Austria"
50.691111111111,5.9711111111110995,173.0,145.0,201.0,Other,Hydrothermal/metasomatic,Coronadite,Mn^4+,249528,"Erlenbach Mine, Lontzen, Plombières-Vieille Montagne-Moresnet (Plombières-Altenberg-Moresnet) Mining District, Verviers, Liège, Wallonia, Belgium"
50.691111111111,5.9711111111110995,173.0,145.0,201.0,Other,Other/uncertain,Hetaerolite,Mn^3+,249528,"Erlenbach Mine, Lontzen, Plombières-Vieille Montagne-Moresnet (Plombières-Altenberg-Moresnet) Mining District, Verviers, Liège, Wallonia, Belgium"
50.719444444444,5.9955555555555975,282.0,145.0,419.0,Other,Other/uncertain,Hetaerolite,Mn^3+,132145,"Moresnet, Plombières (Blieberg; Bleiberg; Bleyberg), Plombières-Vieille Montagne-Moresnet (Plombières-Altenberg-Moresnet) Mining District, Verviers, Liège, Wallonia, Belgium"
-19.820555555556,-65.916666666667,387.5,359.0,416.0,Other,Hydrothermal/metasomatic,Coronadite,Mn^4+,353,"El Dragón Mine, Antonio Quijarro Province, Potosí, Bolivia"
-18.416666666667,-66.633055555556,43.8,39.1,48.5,Other,Other/uncertain,Hagendorfite,Mn^2+,336,"Siglo Veinte Mine (Siglo XX Mine; Llallagua Mine; Catavi), Llallagua, Rafael Bustillo, Potosí, Bolivia"
-12.807777777778,-42.167777777777985,560.0,490.0,630.0,Other,Other/uncertain,Almeidaite,Mn^2+,272273,"Mula Claim, Tapera, Novo Horizonte, Bahia, Brazil"
-19.081388888889,-41.509166666667,560.0,490.0,630.0,Other,Magmatic/pegmatitic or phosphate-stage,Alluaudite,Mn^2+,8769,"Boa Vista Pegmatite, Conselheiro Pena, Minas Gerais, Brazil"
-19.173055555556,-41.472222222222,560.0,490.0,630.0,Other,Other/uncertain,Bermanite,Mn^2+,8769,"Boa Vista Pegmatite, Conselheiro Pena, Minas Gerais, Brazil"
-19.081388888889,-41.509166666667,560.0,490.0,630.0,Other,Other/uncertain,Frondelite,Mn^2+,8769,"Boa Vista Pegmatite, Conselheiro Pena, Minas Gerais, Brazil"
-19.173055555556,-41.472222222222,560.0,490.0,630.0,Other,Magmatic/pegmatitic or phosphate-stage,Hureaulite,Mn^2+,8769,"Boa Vista Pegmatite, Conselheiro Pena, Minas Gerais, Brazil"
-19.173055555556,-41.472222222222,560.0,490.0,630.0,Other,Magmatic/pegmatitic or phosphate-stage,Hureaulite,Mn^2+,203509,"Bode Claim, Conselheiro Pena, Minas Gerais, Brazil"
-19.173055555556,-41.472222222222,560.0,490.0,630.0,Other,Other/uncertain,Bermanite,Mn^2+,394,"Conselheiro Pena Pegmatite District, Conselheiro Pena, Minas Gerais, Brazil"
-19.173055555556,-41.472222222222,560.0,490.0,630.0,Other,Magmatic/pegmatitic or phosphate-stage,Hureaulite,Mn^2+,394,"Conselheiro Pena Pegmatite District, Conselheiro Pena, Minas Gerais, Brazil"
-19.173055555556,-41.472222222222,560.0,490.0,630.0,Other,Other/uncertain,Bermanite,Mn^2+,211260,"Eduardo Claim, Conselheiro Pena, Minas Gerais, Brazil"
-19.081388888889,-41.509166666667,560.0,490.0,630.0,Other,Other/uncertain,Frondelite,Mn^2+,211260,"Eduardo Claim, Conselheiro Pena, Minas Gerais, Brazil"
-19.173055555556,-41.472222222222,560.0,490.0,630.0,Other,Magmatic/pegmatitic or phosphate-stage,Hureaulite,Mn^2+,211260,"Eduardo Claim, Conselheiro Pena, Minas Gerais, Brazil"
-19.081666666667,-41.509722222221995,560.0,490.0,630.0,Other,Other/uncertain,Jahnsite-(CaMnMg),Mn^2+,211260,"Eduardo Claim, Conselheiro Pena, Minas Gerais, Brazil"
-18.931666666667,-41.28194444444401,560.0,490.0,630.0,Other,Other/uncertain,Fairfieldite,Mn^2+,4635,"Sapo Mine, Ferruginha, Conselheiro Pena, Minas Gerais, Brazil"
-19.173055555556,-41.472222222222,560.0,490.0,630.0,Other,Magmatic/pegmatitic or phosphate-stage,Hureaulite,Mn^2+,4635,"Sapo Mine, Ferruginha, Conselheiro Pena, Minas Gerais, Brazil"
-19.076666666667,-41.495555555555995,500.0,480.0,520.0,Other,Other/uncertain,Bermanite,Mn^2+,69153,"Jocão Pegmatite (Gypsy Mine; Cigana Claim), Conselheiro Pena, Minas Gerais, Brazil"
-19.076666666667,-41.495555555555995,500.0,480.0,520.0,Other,Other/uncertain,Beusite,Mn^2+,69153,"Jocão Pegmatite (Gypsy Mine; Cigana Claim), Conselheiro Pena, Minas Gerais, Brazil"
-19.076666666667,-41.495555555555995,500.0,480.0,520.0,Other,Other/uncertain,Correianevesite,Mn^2+,69153,"Jocão Pegmatite (Gypsy Mine; Cigana Claim), Conselheiro Pena, Minas Gerais, Brazil"
-19.076666666667,-41.495555555555995,500.0,480.0,520.0,Other,Magmatic/pegmatitic or phosphate-stage,Eosphorite,Mn^2+,69153,"Jocão Pegmatite (Gypsy Mine; Cigana Claim), Conselheiro Pena, Minas Gerais, Brazil"
-19.076666666667,-41.495555555555995,500.0,480.0,520.0,Other,Other/uncertain,Fairfieldite,Mn^2+,69153,"Jocão Pegmatite (Gypsy Mine; Cigana Claim), Conselheiro Pena, Minas Gerais, Brazil"
-19.076666666667,-41.495555555555995,500.0,480.0,520.0,Other,Other/uncertain,Frondelite,Mn^2+,69153,"Jocão Pegmatite (Gypsy Mine; Cigana Claim), Conselheiro Pena, Minas Gerais, Brazil"
-19.076666666667,-41.495555555555995,500.0,480.0,520.0,Other,Magmatic/pegmatitic or phosphate-stage,Hureaulite,Mn^2+,69153,"Jocão Pegmatite (Gypsy Mine; Cigana Claim), Conselheiro Pena, Minas Gerais, Brazil"
-19.076666666667,-41.495555555555995,500.0,480.0,520.0,Other,Other/uncertain,Jahnsite-(CaMnMn),Mn^2+,69153,"Jocão Pegmatite (Gypsy Mine; Cigana Claim), Conselheiro Pena, Minas Gerais, Brazil"
-19.076666666667,-41.495555555555995,500.0,480.0,520.0,Other,Other/uncertain,Jahnsite-(MnMnFe),Mn^2+,69153,"Jocão Pegmatite (Gypsy Mine; Cigana Claim), Conselheiro Pena, Minas Gerais, Brazil"
-19.076666666667,-41.495555555555995,500.0,480.0,520.0,Other,Other/uncertain,Jahnsite-(MnMnMn),Mn^2+,69153,"Jocão Pegmatite (Gypsy Mine; Cigana Claim), Conselheiro Pena, Minas Gerais, Brazil"
-19.076666666667,-41.495555555555995,500.0,480.0,520.0,Other,Magmatic/pegmatitic or phosphate-stage,Lithiophilite,Mn^2+,69153,"Jocão Pegmatite (Gypsy Mine; Cigana Claim), Conselheiro Pena, Minas Gerais, Brazil"
-19.076666666667,-41.495555555555995,500.0,480.0,520.0,Other,Other/uncertain,Metaswitzerite,Mn^2+,69153,"Jocão Pegmatite (Gypsy Mine; Cigana Claim), Conselheiro Pena, Minas Gerais, Brazil"
-18.424166666667,-43.645277777778006,1049.0,906.0,1192.0,Other,Other/uncertain,Almeidaite,Mn^2+,397,"Datas, Minas Gerais, Brazil"
-19.173055555556,-41.472222222222,606.0,582.0,630.0,Other,Magmatic/pegmatitic or phosphate-stage,Hureaulite,Mn^2+,212266,"Ácio Claim, Linópolis, Divino Das Laranjeiras, Minas Gerais, Brazil"
-19.081388888889,-41.509166666667,606.0,582.0,630.0,Other,Other/uncertain,Frondelite,Mn^2+,421,"Córrego Frio Mine, Linópolis, Divino Das Laranjeiras, Minas Gerais, Brazil"
-19.081388888889,-41.509166666667,606.0,582.0,630.0,Other,Other/uncertain,Frondelite,Mn^2+,7720,"Jove Lauriano Claim (Joveni Claim; Joventino Claim), Linópolis, Divino Das Laranjeiras, Minas Gerais, Brazil"
-19.081388888889,-41.509166666667,606.0,582.0,630.0,Other,Other/uncertain,Frondelite,Mn^2+,7719,"Pamaró Mine, Linópolis, Divino Das Laranjeiras, Minas Gerais, Brazil"
-19.173055555556,-41.472222222222,606.0,582.0,630.0,Other,Magmatic/pegmatitic or phosphate-stage,Hureaulite,Mn^2+,7719,"Pamaró Mine, Linópolis, Divino Das Laranjeiras, Minas Gerais, Brazil"
-19.081388888889,-41.509166666667,606.0,582.0,630.0,Other,Other/uncertain,Frondelite,Mn^2+,7721,"Sebastião Cristino Claim, Linópolis, Divino Das Laranjeiras, Minas Gerais, Brazil"
-19.081388888889,-41.509166666667,606.0,582.0,630.0,Other,Other/uncertain,Frondelite,Mn^2+,6874,"Telírio Claim, Linópolis, Divino Das Laranjeiras, Minas Gerais, Brazil"
-19.081388888889,-41.509166666667,607.5,585.0,630.0,Other,Magmatic/pegmatitic or phosphate-stage,Alluaudite,Mn^2+,417,"Ênio Claim (Ênio Pegmatite; Lavra Do Ênio Pegmatite), Laranjeiras, Galiléia, Minas Gerais, Brazil"
-19.173055555556,-41.472222222222,607.5,585.0,630.0,Other,Other/uncertain,Bermanite,Mn^2+,52785,"Boca Rica Claim, Sapucaia Do Norte, Galiléia, Minas Gerais, Brazil"
-19.081388888889,-41.509166666667,607.5,585.0,630.0,Other,Other/uncertain,Frondelite,Mn^2+,52785,"Boca Rica Claim, Sapucaia Do Norte, Galiléia, Minas Gerais, Brazil"
-19.173055555556,-41.472222222222,607.5,585.0,630.0,Other,Magmatic/pegmatitic or phosphate-stage,Hureaulite,Mn^2+,52785,"Boca Rica Claim, Sapucaia Do Norte, Galiléia, Minas Gerais, Brazil"
-18.900555555556,-41.484166666666994,582.0,582.0,582.0,Other,Other/uncertain,Bermanite,Mn^2+,418,"Sapucaia Mine (Proberil Mine; Proberil Claim), Sapucaia Do Norte, Galiléia, Minas Gerais, Brazil"
-18.900555555556,-41.484166666666994,582.0,582.0,582.0,Other,Magmatic/pegmatitic or phosphate-stage,Eosphorite,Mn^2+,418,"Sapucaia Mine (Proberil Mine; Proberil Claim), Sapucaia Do Norte, Galiléia, Minas Gerais, Brazil"
-18.900555555556,-41.484166666666994,582.0,582.0,582.0,Other,Other/uncertain,Fairfieldite,Mn^2+,418,"Sapucaia Mine (Proberil Mine; Proberil Claim), Sapucaia Do Norte, Galiléia, Minas Gerais, Brazil"
-18.900555555556,-41.484166666666994,582.0,582.0,582.0,Other,Other/uncertain,Frondelite,Mn^2+,418,"Sapucaia Mine (Proberil Mine; Proberil Claim), Sapucaia Do Norte, Galiléia, Minas Gerais, Brazil"
-18.900555555556,-41.484166666666994,582.0,582.0,582.0,Other,Other/uncertain,Gayite,Mn^2+,418,"Sapucaia Mine (Proberil Mine; Proberil Claim), Sapucaia Do Norte, Galiléia, Minas Gerais, Brazil"
-18.900555555556,-41.484166666666994,582.0,582.0,582.0,Other,Magmatic/pegmatitic or phosphate-stage,Hureaulite,Mn^2+,418,"Sapucaia Mine (Proberil Mine; Proberil Claim), Sapucaia Do Norte, Galiléia, Minas Gerais, Brazil"
-18.900555555556,-41.484166666666994,582.0,582.0,582.0,Other,Other/uncertain,Jahnsite-(CaMnFe),Mn^2+,418,"Sapucaia Mine (Proberil Mine; Proberil Claim), Sapucaia Do Norte, Galiléia, Minas Gerais, Brazil"
-18.900555555556,-41.484166666666994,582.0,582.0,582.0,Other,Other/uncertain,Jahnsite-(MnMnMg),Mn^2+,418,"Sapucaia Mine (Proberil Mine; Proberil Claim), Sapucaia Do Norte, Galiléia, Minas Gerais, Brazil"
-18.900555555556,-41.484166666666994,582.0,582.0,582.0,Other,Other/uncertain,Jahnsite-(NaMnMg),Mn^2+,418,"Sapucaia Mine (Proberil Mine; Proberil Claim), Sapucaia Do Norte, Galiléia, Minas Gerais, Brazil"
-18.900555555556,-41.484166666666994,582.0,582.0,582.0,A,Marine hydrogenetic/early diagenetic oxide,Lithiophorite,Mn^4+,418,"Sapucaia Mine (Proberil Mine; Proberil Claim), Sapucaia Do Norte, Galiléia, Minas Gerais, Brazil"
-18.900555555556,-41.484166666666994,582.0,582.0,582.0,Other,Other/uncertain,Metaswitzerite,Mn^2+,418,"Sapucaia Mine (Proberil Mine; Proberil Claim), Sapucaia Do Norte, Galiléia, Minas Gerais, Brazil"
-18.900555555556,-41.484166666666994,582.0,582.0,582.0,Other,Other/uncertain,Faheyite,Mn^2+,418,"Sapucaia Mine (Proberil Mine; Proberil Claim), Sapucaia Do Norte, Galiléia, Minas Gerais, Brazil"
-19.023055555556,-41.46000000000001,595.0,560.0,630.0,Other,Magmatic/pegmatitic or phosphate-stage,Lithiophilite,Mn^2+,395,"Urucum Claim (Córrego Do Urucum Pegmatite), Galiléia, Minas Gerais, Brazil"
-18.792222222222,-42.036666666667,557.0,529.0,585.0,Other,Other/uncertain,Bermanite,Mn^2+,26581,"Governador Valadares, Minas Gerais, Brazil"
-16.658888888889,-41.877222222222,659.0,619.0,699.0,Other,Magmatic/pegmatitic or phosphate-stage,Eosphorite,Mn^2+,23061,"Jenipapo District, Itinga, Minas Gerais, Brazil"
-16.658888888889,-41.877222222222,659.0,619.0,699.0,Other,Other/uncertain,Jahnsite-(CaMnMg),Mn^2+,23061,"Jenipapo District, Itinga, Minas Gerais, Brazil"
-16.750555555556,-41.864722222221985,265.05,5.1,525.0,Other,Other/uncertain,Fairfieldite,Mn^2+,20053,"Taquaral, Itinga, Minas Gerais, Brazil"
-16.722222222222,-41.893055555556,515.0,515.0,515.0,Other,Magmatic/pegmatitic or phosphate-stage,Eosphorite,Mn^2+,127216,"Guimarãesite Occurrence, Piauí Valley, Taquaral, Itinga, Minas Gerais, Brazil"
-16.725555555556,-41.898333333333,525.0,525.0,525.0,Other,Magmatic/pegmatitic or phosphate-stage,Columbite-(Mn),Mn^2+,18406,"Ponte Do Piauí Claim, Piauí Valley, Taquaral, Itinga, Minas Gerais, Brazil"
-16.725555555556,-41.898333333333,525.0,525.0,525.0,Other,Magmatic/pegmatitic or phosphate-stage,Eosphorite,Mn^2+,18406,"Ponte Do Piauí Claim, Piauí Valley, Taquaral, Itinga, Minas Gerais, Brazil"
-21.916666666667,-46.53305555555599,73.55,60.8,86.3,A,Marine hydrogenetic/early diagenetic oxide,Birnessite,Mn^4+,30588,"Morro Do Ferro, Poços De Caldas, Poços De Caldas Alkaline Complex, Minas Gerais, Brazil"
-21.916666666667,-46.53305555555599,73.55,60.8,86.3,Other,Hydrothermal/metasomatic,Cryptomelane,Mn^4+,30588,"Morro Do Ferro, Poços De Caldas, Poços De Caldas Alkaline Complex, Minas Gerais, Brazil"
-21.916666666667,-46.53305555555599,73.55,60.8,86.3,Other,Magmatic/pegmatitic or phosphate-stage,Lithiophilite,Mn^2+,30588,"Morro Do Ferro, Poços De Caldas, Poços De Caldas Alkaline Complex, Minas Gerais, Brazil"
-21.916666666667,-46.53305555555599,73.55,60.8,86.3,A,Marine hydrogenetic/early diagenetic oxide,Lithiophorite,Mn^4+,30588,"Morro Do Ferro, Poços De Caldas, Poços De Caldas Alkaline Complex, Minas Gerais, Brazil"
-19.076666666667,-41.495555555555995,520.0,520.0,520.0,Other,Other/uncertain,Frondelite,Mn^2+,367,"Alto Benedito Pegmatite (Alto Bernardino; Alto Questão), Frei Martinho, Borborema Mineral Province, Paraíba, Brazil"
-19.076666666667,-41.495555555555995,520.0,520.0,520.0,Other,Magmatic/pegmatitic or phosphate-stage,Hureaulite,Mn^2+,367,"Alto Benedito Pegmatite (Alto Bernardino; Alto Questão), Frei Martinho, Borborema Mineral Province, Paraíba, Brazil"
-19.076666666667,-41.495555555555995,520.0,520.0,520.0,Other,Magmatic/pegmatitic or phosphate-stage,Eosphorite,Mn^2+,42807,"Alto Patrimônio, Pedra Lavrada, Borborema Mineral Province, Paraíba, Brazil"
-19.076666666667,-41.495555555555995,520.0,520.0,520.0,Other,Magmatic/pegmatitic or phosphate-stage,Hureaulite,Mn^2+,42807,"Alto Patrimônio, Pedra Lavrada, Borborema Mineral Province, Paraíba, Brazil"
-19.076666666667,-41.495555555555995,520.0,520.0,520.0,Other,Magmatic/pegmatitic or phosphate-stage,Lithiophilite,Mn^2+,42807,"Alto Patrimônio, Pedra Lavrada, Borborema Mineral Province, Paraíba, Brazil"
-6.8330555555556,-36.51777777777801,575.0,559.0,591.0,Other,Other/uncertain,Bermanite,Mn^2+,444,"Serra Branca Pegmatite, Pedra Lavrada, Borborema Mineral Province, Paraíba, Brazil"
-6.8330555555556,-36.51777777777801,575.0,559.0,591.0,Other,Other/uncertain,Frondelite,Mn^2+,444,"Serra Branca Pegmatite, Pedra Lavrada, Borborema Mineral Province, Paraíba, Brazil"
-6.8330555555556,-36.51777777777801,575.0,559.0,591.0,Other,Magmatic/pegmatitic or phosphate-stage,Hureaulite,Mn^2+,444,"Serra Branca Pegmatite, Pedra Lavrada, Borborema Mineral Province, Paraíba, Brazil"
-19.076666666667,-41.495555555555995,520.0,520.0,520.0,Other,Other/uncertain,Frondelite,Mn^2+,266323,"Lagoa Do Andres, Picuí, Borborema Mineral Province, Paraíba, Brazil"
-19.076666666667,-41.495555555555995,520.0,520.0,520.0,Other,Magmatic/pegmatitic or phosphate-stage,Hureaulite,Mn^2+,266323,"Lagoa Do Andres, Picuí, Borborema Mineral Province, Paraíba, Brazil"
-6.6969444444444,-36.63805555555601,523.4,522.3,524.5,Other,Magmatic/pegmatitic or phosphate-stage,Columbite-(Mn),Mn^2+,4461,"Boqueirão Pegmatite, Parelhas, Borborema Mineral Province, Rio Grande Do Norte, Brazil"
-6.6969444444444,-36.63805555555601,523.4,522.3,524.5,Other,Magmatic/pegmatitic or phosphate-stage,Lithiophilite,Mn^2+,4461,"Boqueirão Pegmatite, Parelhas, Borborema Mineral Province, Rio Grande Do Norte, Brazil"
-6.6838888888889,-36.63583333333298,509.0,506.1,511.9,Other,Magmatic/pegmatitic or phosphate-stage,Columbite-(Mn),Mn^2+,30433,"Capoeira 1 Pegmatite (Boqueirãozinho Pegmatite), Parelhas, Borborema Mineral Province, Rio Grande Do Norte, Brazil"
-6.6838888888889,-36.63583333333298,509.0,506.1,511.9,Other,Hydrothermal/metasomatic,Coronadite,Mn^4+,30433,"Capoeira 1 Pegmatite (Boqueirãozinho Pegmatite), Parelhas, Borborema Mineral Province, Rio Grande Do Norte, Brazil"
-6.6838888888889,-36.63583333333298,509.0,506.1,511.9,Other,Magmatic/pegmatitic or phosphate-stage,Eosphorite,Mn^2+,30433,"Capoeira 1 Pegmatite (Boqueirãozinho Pegmatite), Parelhas, Borborema Mineral Province, Rio Grande Do Norte, Brazil"
-6.6838888888889,-36.63583333333298,509.0,506.1,511.9,Other,Magmatic/pegmatitic or phosphate-stage,Lithiophilite,Mn^2+,30433,"Capoeira 1 Pegmatite (Boqueirãozinho Pegmatite), Parelhas, Borborema Mineral Province, Rio Grande Do Norte, Brazil"
-6.6827777777778,-36.631944444444,510.0,507.0,513.0,Other,Magmatic/pegmatitic or phosphate-stage,Columbite-(Mn),Mn^2+,30431,"Capoeira 2 Pegmatite (Mulungu Pegmatite), Parelhas, Borborema Mineral Province, Rio Grande Do Norte, Brazil"
41.439444444444,24.95222222222199,30.6,29.6,31.6,Other,Hydrothermal/metasomatic,Alabandite,Mn^2+,459,"Madan Ore Field, Smolyan Province, Bulgaria"
41.439444444444,24.95222222222199,30.6,29.6,31.6,C,Metamorphic Mn silicate,Bustamite,Mn^2+,459,"Madan Ore Field, Smolyan Province, Bulgaria"
41.457777777778,24.95277777777801,30.6,29.6,31.6,C,Metamorphic Mn silicate,Johannsenite,Mn^2+,11486,"Borieva Mine, Madan Ore Field, Smolyan Province, Bulgaria"
41.445277777778,24.935277777777998,30.6,29.6,31.6,Other,Magmatic/pegmatitic or phosphate-stage,Helvine,Mn^2+,11535,"Krushev Dol Deposit (Krusov Dol Deposit), Krushev Dol Mine, Madan Ore Field, Smolyan Province, Bulgaria"
41.457777777778,24.95277777777801,30.6,29.6,31.6,C,Metamorphic Mn silicate,Johannsenite,Mn^2+,11535,"Krushev Dol Deposit (Krusov Dol Deposit), Krushev Dol Mine, Madan Ore Field, Smolyan Province, Bulgaria"
41.457777777778,24.95277777777801,30.6,29.6,31.6,C,Metamorphic Mn silicate,Johannsenite,Mn^2+,15338,"Mogilata Deposit, Septemvri Mine (Deveti Septemvri Mine), Madan Ore Field, Smolyan Province, Bulgaria"
14.789166666667,0.06305555555556452,49.6,49.0,50.2,Other,Hydrothermal/metasomatic,Cryptomelane,Mn^4+,39830,"Tambao Mine, Centre-Nord Region, Burkina Faso"
14.789166666667,0.06305555555556452,49.6,49.0,50.2,C,Metamorphic Mn oxide (ambiguous default),Hausmannite,Mn^2+,39830,"Tambao Mine, Centre-Nord Region, Burkina Faso"
14.789166666667,0.06305555555556452,49.6,49.0,50.2,Other,Other/uncertain,Hollandite,Mn^4+,39830,"Tambao Mine, Centre-Nord Region, Burkina Faso"
14.789166666667,0.06305555555556452,49.6,49.0,50.2,B,Burial diagenetic carbonate,Kutnohorite,Mn^2+,39830,"Tambao Mine, Centre-Nord Region, Burkina Faso"
14.789166666667,0.06305555555556452,49.6,49.0,50.2,A,Marine hydrogenetic/early diagenetic oxide,Lithiophorite,Mn^4+,39830,"Tambao Mine, Centre-Nord Region, Burkina Faso"
